Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
2019,1,2,14,30,15.3,0,0,56.45,981,1.3,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,2,15,30,14.3,0,0,59.38,981,1.4,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,2,16,30,13.5,0,0,61.63,981,1.4,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,2,17,30,13.1,0,0,62.43,981,1.4,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,2,18,30,12.8,0,0,62.81,981,1.3,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,2,19,30,12.5,0,0,63.06,981,1.1,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,2,20,30,12.2,0,0,63.46,981,0.9,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,2,21,30,12,0,0,63.21,981,0.8,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,2,22,30,11.6,0,0,63.79,981,0.8,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,2,23,30,11.4,0,0,63.91,981,0.8,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,3,0,30,11,0,0,65.13,983,0.6,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,3,1,30,12.4,19,116,60.76,984,0.7,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,3,2,30,15.1,83,494,54.81,985,1.1,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,3,3,30,18.1,121,667,44.37,985,1.2,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,3,4,30,21.3,142,766,37.48,985,1.1,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,3,5,30,24.2,152,819,30.61,984,0.7,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,3,6,30,25.9,214,703,24.7,983,0.5,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,3,7,30,26.4,208,699,23.32,982,0.4,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,3,8,30,26.2,191,659,23.5,981,0.5,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,3,9,30,25.4,162,581,24.67,981,0.6,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,3,10,30,23.4,115,435,31.34,981,0.7,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,3,11,30,20.6,41,168,47.26,981,0.9,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,3,12,30,18.8,0,0,46.21,982,1,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,3,13,30,17.8,0,0,48.25,982,1.1,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,3,14,30,17,0,0,49.56,982,1.1,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,3,15,30,16.3,0,0,50.53,982,1.1,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,3,16,30,15.7,0,0,51.53,981,1,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,3,17,30,15,0,0,52.99,981,0.9,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,3,18,30,14.1,0,0,55.42,981,0.9,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,3,19,30,13,0,0,58.82,981,0.9,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,3,20,30,12,0,0,62.58,981,0.9,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,3,21,30,11.1,0,0,66.08,981,1,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,3,22,30,10.2,0,0,68.92,981,1.1,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,3,23,30,9.7,0,0,69.91,981,1.1,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,4,0,30,8.9,0,0,72.21,982,1.2,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,4,1,30,10.6,17,84,65.14,984,1.6,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,4,2,30,13.8,90,429,52.34,984,2,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,4,3,30,17,132,618,42.89,985,2,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,4,4,30,20.5,155,722,35.49,984,2.1,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,4,5,30,23.4,169,775,29.65,983,2.1,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,4,6,30,25.1,174,791,26.21,982,2,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,4,7,30,25.7,170,785,24.97,982,1.9,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,4,8,30,25.6,158,746,24.77,981,1.8,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,4,9,30,24.8,145,640,25.97,981,1.6,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,4,10,30,22.1,108,487,34.44,981,1.2,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,4,11,30,18.7,43,201,56.64,981,1.1,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,4,12,30,16.7,0,0,55.45,982,1.2,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,4,13,30,15.5,0,0,58.29,982,1.3,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,4,14,30,14.4,0,0,61.22,982,1.3,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,4,15,30,13.6,0,0,63.4,982,1.4,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,4,16,30,12.9,0,0,65.61,981,1.4,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,4,17,30,12.2,0,0,68.36,981,1.4,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,4,18,30,11.5,0,0,71.38,980,1.4,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,4,19,30,11,0,0,73.71,980,1.3,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,4,20,30,10.5,0,0,75.97,979,1.2,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,4,21,30,10.1,0,0,77.45,979,1.1,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,4,22,30,9.7,0,0,78.77,980,1,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,4,23,30,9.5,0,0,79.08,980,0.9,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,5,0,30,9.1,0,0,81.09,982,0.9,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,5,1,30,10.6,17,81,74.68,982,1.1,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,5,2,30,13.4,92,423,64.08,983,1.3,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,5,3,30,16.7,134,614,53.02,983,1.5,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,5,4,30,20.4,155,725,41.65,983,1.7,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,5,5,30,23.1,164,786,33.37,982,1.5,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,5,6,30,24.6,198,734,28.86,980,1.1,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,5,7,30,25.3,196,726,27.18,979,1,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,5,8,30,25.3,184,685,26.87,979,1,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,5,9,30,24.6,160,597,27.84,978,1,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,5,10,30,22.3,117,441,35.84,979,0.9,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,5,11,30,19.2,44,169,57.13,979,1,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,5,12,30,17.3,0,0,56.49,980,1.2,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,5,13,30,16.2,0,0,58.7,980,1.3,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,5,14,30,15.3,0,0,60.4,980,1.3,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,5,15,30,14.3,0,0,62.74,980,1.3,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,5,16,30,13.5,0,0,64.57,979,1.4,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,5,17,30,12.8,0,0,66.49,979,1.3,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,5,18,30,12.2,0,0,68.54,979,1.3,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,5,19,30,11.6,0,0,70.73,978,1.3,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,5,20,30,11.1,0,0,72.68,978,1.2,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,5,21,30,10.5,0,0,75.29,978,1.2,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,5,22,30,10,0,0,77.55,978,1.2,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,5,23,30,9.7,0,0,78.85,978,1.2,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,6,0,30,9.3,0,0,80.81,979,1.3,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,6,1,30,11.2,14,49,73.05,980,1.7,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,6,2,30,14.3,101,331,61.92,981,1.9,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,6,3,30,17.9,160,508,51.33,981,1.9,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,6,4,30,21.9,196,605,40.51,980,2.1,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,6,5,30,24.6,217,656,31.7,980,1.9,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,6,6,30,26.1,209,708,28.1,978,1.4,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,6,7,30,26.8,208,693,26.44,978,1.1,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,6,8,30,26.8,198,645,25.99,977,1.1,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,6,9,30,26.1,167,568,27.12,977,1,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,6,10,30,23.7,123,411,35.34,977,0.9,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,6,11,30,20.5,45,147,55.35,978,1.1,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,6,12,30,18.3,0,0,55.05,978,1.2,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,6,13,30,17.1,0,0,58.39,979,1.3,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,6,14,30,16.1,0,0,60.96,979,1.3,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,6,15,30,15.4,0,0,62.61,979,1.3,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,6,16,30,14.7,0,0,64.51,979,1.3,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,6,17,30,14.1,0,0,66.21,978,1.2,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,6,18,30,13.6,0,0,67.8,978,1.2,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,6,19,30,13.2,0,0,68.98,978,1.2,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,6,20,30,13,0,0,69.21,978,1.2,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,6,21,30,12.8,0,0,69.19,978,1.1,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,6,22,30,12.7,0,0,68.67,978,1,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,6,23,30,12.7,0,0,67.9,978,0.9,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,7,0,30,12.5,0,0,68.2,979,0.7,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,7,1,30,13.5,11,32,64.98,979,0.7,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,7,2,30,15.7,108,272,60.84,980,0.5,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,7,3,30,18.8,177,450,49.51,980,0.3,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,7,4,30,22.5,215,558,39.97,980,0.4,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,7,5,30,25.4,234,622,33.29,979,1,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,7,6,30,26.8,284,543,30.99,978,1.4,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,7,7,30,27.3,276,539,30.63,977,1.6,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,7,8,30,27,250,507,31.47,976,1.8,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,7,9,30,25.9,224,363,33.88,976,1.6,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,7,10,30,23.3,144,245,46,976,1.1,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,7,11,30,20.3,38,76,63.69,977,1.1,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,7,12,30,18.4,0,0,61.61,978,1.2,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,7,13,30,17.1,0,0,63.24,978,1.4,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,7,14,30,15.9,0,0,63.15,979,1.5,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,7,15,30,14.5,0,0,62.33,979,1.7,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,7,16,30,13.3,0,0,60.59,979,1.8,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,7,17,30,12,0,0,60.68,979,1.8,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,7,18,30,10.9,0,0,62.45,979,1.7,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,7,19,30,10,0,0,65.69,978,1.6,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,7,20,30,9.2,0,0,69.56,978,1.5,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,7,21,30,8.5,0,0,73.15,978,1.4,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,7,22,30,7.9,0,0,76.14,979,1.3,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,7,23,30,7.6,0,0,77.44,979,1.3,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,8,0,30,7.2,0,0,79.23,980,1.2,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,8,1,30,8.8,14,50,72.36,981,1.6,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,8,2,30,11.9,100,352,58.63,981,1.9,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,8,3,30,15.9,153,549,46.95,982,2.1,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,8,4,30,19.3,179,669,35.58,981,2.2,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,8,5,30,21.3,188,741,30.29,980,1.7,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,8,6,30,22.6,224,689,26.75,979,1.5,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,8,7,30,23.6,208,703,23.83,978,1.4,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,8,8,30,23.9,187,681,22.42,977,1.2,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,8,9,30,23.5,168,579,22.45,977,0.9,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,8,10,30,21.9,121,435,28.07,977,0.6,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,8,11,30,19.5,46,177,40.36,977,0.7,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,8,12,30,17.6,0,0,40.63,978,0.9,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,8,13,30,16.2,0,0,44.33,978,1.1,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,8,14,30,15.1,0,0,47.88,978,1.1,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,8,15,30,14.4,0,0,49.41,978,1.1,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,8,16,30,14,0,0,49.57,978,1,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,8,17,30,13.6,0,0,49.78,978,0.8,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,8,18,30,13.3,0,0,49.93,977,0.7,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,8,19,30,12.7,0,0,51.17,977,0.6,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,8,20,30,11.7,0,0,55.14,977,0.7,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,8,21,30,10.5,0,0,60.42,977,0.9,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,8,22,30,9.5,0,0,64.98,978,1,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,8,23,30,9,0,0,67.77,978,1,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,9,0,30,8.3,0,0,71.58,980,1.1,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,9,1,30,10,14,51,66.36,981,1.4,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
