Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,3328700,-,-,-,21.21,81.38,0,307,5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,unknown
Year,Month,Day,Hour,Minute,Temperature,Clearsky DHI,Clearsky DNI,Relative Humidity,Pressure,Wind Speed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,24,14,30,31.3,0,0,22.58,972,1.1,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,24,15,30,30,0,0,24.73,972,1.3,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,24,16,30,28.8,0,0,26.8,972,1.3,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,24,17,30,27.9,0,0,28.18,972,1.3,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,24,18,30,27.1,0,0,29.37,972,1.2,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,24,19,30,26.2,0,0,30.81,971,1.3,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,24,20,30,25.2,0,0,32.38,971,1.5,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,24,21,30,24.4,0,0,33.28,971,1.5,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,24,22,30,23.7,0,0,34.01,972,1.4,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,24,23,30,23.3,0,0,34.47,972,1.3,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,25,0,30,24.1,0,0,32.77,973,1.5,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,25,1,30,27,93,179,26.97,974,1.7,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,25,2,30,31.1,172,432,20.23,975,1.7,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,25,3,30,35.6,232,546,15.26,975,2,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,25,4,30,38.5,259,637,12.72,974,2,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,25,5,30,40.1,273,688,11.68,973,1.7,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,25,6,30,40.9,301,673,11.33,972,1.5,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,25,7,30,41.4,292,672,11.17,971,1.4,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,25,8,30,41.3,274,645,11.28,970,1.4,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,25,9,30,40.8,265,539,11.48,969,1.4,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,25,10,30,39.7,210,436,11.94,969,1.2,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,25,11,30,37.4,131,254,14.22,970,0.8,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,25,12,30,34.6,15,12,19.99,970,0.7,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,25,13,30,32.7,0,0,19.83,971,0.9,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,25,14,30,31.4,0,0,21.01,972,1.1,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,25,15,30,30.2,0,0,22.02,973,1.2,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,25,16,30,29.1,0,0,22.41,973,1.3,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,25,17,30,27.8,0,0,23.6,973,1.4,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,25,18,30,26.5,0,0,25.03,973,1.4,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,25,19,30,25.5,0,0,26.33,972,1.4,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,25,20,30,24.5,0,0,28.01,972,1.4,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,25,21,30,23.6,0,0,29.86,972,1.4,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,25,22,30,22.8,0,0,31.97,973,1.5,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,25,23,30,22.4,0,0,33.64,973,1.5,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,26,0,30,23.4,0,0,32.86,975,2.1,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,26,1,30,26.7,87,252,27.89,976,2.9,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,26,2,30,30.8,153,503,22.65,977,3.3,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,26,3,30,34.9,192,639,18.01,977,3.5,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,26,4,30,37.7,217,716,15,976,3.2,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,26,5,30,39.2,234,757,13.63,975,2.5,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,26,6,30,40.1,201,829,12.81,974,1.9,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,26,7,30,40.5,200,821,12.33,973,1.4,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,26,8,30,40.3,193,789,12.21,972,1.1,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,26,9,30,39.8,219,639,12.21,971,0.8,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,26,10,30,38.8,180,531,12.45,971,0.5,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,26,11,30,36.6,119,338,14.11,971,0.4,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,26,12,30,33.8,18,28,19.95,971,0.7,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,26,13,30,31.7,0,0,21.68,972,0.9,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,26,14,30,30.3,0,0,23.16,972,0.9,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,26,15,30,29.3,0,0,24.52,973,0.9,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,26,16,30,28.9,0,0,25.29,973,0.8,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,26,17,30,28.7,0,0,25.56,973,0.7,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,26,18,30,28,0,0,26.25,973,0.6,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,26,19,30,27,0,0,26.96,972,0.7,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,26,20,30,25.8,0,0,28.29,972,0.9,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,26,21,30,24.6,0,0,29.53,972,1.1,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,26,22,30,23.6,0,0,30.64,972,1.2,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,26,23,30,23.1,0,0,31.15,973,1.2,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,27,0,30,24,0,0,29.56,974,1.7,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,27,1,30,27.4,82,315,24.41,976,2.3,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,27,2,30,31.7,135,573,18.88,976,2.6,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,27,3,30,35.8,165,707,15.35,976,2.6,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,27,4,30,38.4,182,782,13.64,976,2.3,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,27,5,30,39.7,191,823,12.7,975,1.8,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,27,6,30,40.5,246,758,12.14,974,1.4,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,27,7,30,40.8,236,762,11.92,972,1.1,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,27,8,30,40.7,219,740,11.95,971,0.9,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,27,9,30,40.2,196,686,12.16,971,0.7,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,27,10,30,39.1,162,581,12.63,971,0.6,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,27,11,30,36.8,109,388,14.38,971,0.6,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,27,12,30,34.2,20,45,19.67,972,0.6,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,27,13,30,32.7,0,0,20.3,973,0.8,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,27,14,30,31.5,0,0,21.26,974,0.9,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,27,15,30,30.6,0,0,22.25,974,0.9,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,27,16,30,29.8,0,0,23.05,974,0.9,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,27,17,30,29,0,0,23.63,974,0.8,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,27,18,30,28.1,0,0,24.4,974,0.8,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,27,19,30,27.1,0,0,25.23,973,0.8,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,27,20,30,26.2,0,0,26.33,973,0.8,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,27,21,30,25.4,0,0,27.19,973,0.8,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,27,22,30,24.9,0,0,27.71,973,0.7,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,27,23,30,24.7,0,0,27.78,973,0.6,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,28,0,30,25.7,0,0,26.59,974,0.5,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,28,1,30,28.7,72,422,22.85,975,0.7,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,28,2,30,33.1,111,670,16.95,976,1.1,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,28,3,30,37.4,137,783,12.79,976,1.7,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,28,4,30,39.9,155,842,10.98,975,2,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,28,5,30,41.1,166,869,10.38,974,1.7,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,28,6,30,41.9,178,870,9.99,973,1.6,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,28,7,30,42.3,177,859,9.78,972,1.7,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,28,8,30,42.3,172,826,9.78,971,1.8,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,28,9,30,41.8,194,693,9.99,970,2,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,28,10,30,40.7,164,582,10.49,970,2,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,28,11,30,37.7,113,381,12.63,970,1.5,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,28,12,30,34.1,21,37,18.85,970,1.1,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,28,13,30,32.1,0,0,19.54,971,1.3,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,28,14,30,30.9,0,0,19.82,972,1.4,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,28,15,30,29.8,0,0,20.53,972,1.4,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,28,16,30,28.9,0,0,21.43,972,1.4,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,28,17,30,27.9,0,0,22.66,972,1.3,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,28,18,30,26.9,0,0,24.09,972,1.3,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,28,19,30,26,0,0,25.55,971,1.3,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,28,20,30,25.3,0,0,26.84,971,1.2,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,28,21,30,24.7,0,0,28.01,971,1.1,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,28,22,30,24.3,0,0,28.85,971,1,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,28,23,30,24.1,0,0,29.39,972,1,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,29,0,30,25.2,0,0,27.84,973,1,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,29,1,30,28.4,87,309,23.36,974,1.2,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,29,2,30,32.8,143,556,17.59,974,1.5,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,29,3,30,37.1,177,685,13.37,974,1.7,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,29,4,30,39.5,199,759,11.64,974,1.6,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,29,5,30,40.9,211,797,10.88,973,1.5,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,29,6,30,41.8,222,805,10.44,972,1.4,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,29,7,30,42.2,217,802,10.16,970,1.3,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,29,8,30,42.2,205,774,10.01,969,1.2,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,29,9,30,41.8,208,666,10.01,969,1.1,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,29,10,30,40.8,174,553,10.28,969,1.1,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,29,11,30,38.1,118,349,12.12,969,1,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,29,12,30,34.6,20,30,18.35,969,1.1,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,29,13,30,32.6,0,0,18.78,970,1.4,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,29,14,30,31.5,0,0,19.36,971,1.5,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,29,15,30,30.4,0,0,20.6,971,1.6,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,29,16,30,29.4,0,0,22.06,971,1.7,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,29,17,30,28.4,0,0,23.67,971,1.7,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,29,18,30,27.5,0,0,25.27,971,1.7,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,29,19,30,26.6,0,0,27.01,971,1.7,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,29,20,30,25.8,0,0,28.75,971,1.7,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,29,21,30,25.1,0,0,30.44,971,1.9,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,29,22,30,24.5,0,0,31.98,971,2,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,29,23,30,24.2,0,0,32.99,971,2.1,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,30,0,30,25.3,0,0,31.42,973,3,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,30,1,30,28.6,91,295,26.37,974,3.7,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,30,2,30,33.2,149,545,20.67,974,3.8,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,30,3,30,37.8,183,678,15.67,974,3.8,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,30,4,30,40.6,205,749,12.52,974,3.5,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,30,5,30,42,219,785,11.09,973,3.3,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,30,6,30,42.8,262,738,10.43,972,3.2,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,30,7,30,43.1,265,725,10.21,971,3.2,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,30,8,30,42.9,255,685,10.27,970,3.2,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,30,9,30,42.3,244,595,10.46,969,3.2,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,30,10,30,41.2,201,479,10.78,969,3,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,30,11,30,38,127,288,12.6,969,2,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,30,12,30,34.3,18,24,17.3,970,1.4,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,30,13,30,32.5,0,0,18.79,971,1.6,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,30,14,30,31.5,0,0,19.67,971,1.7,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,30,15,30,30.5,0,0,20.8,972,1.7,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,30,16,30,29.4,0,0,22.32,972,1.7,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,30,17,30,28.4,0,0,23.87,972,1.6,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,30,18,30,27.3,0,0,25.6,972,1.5,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,30,19,30,26.4,0,0,26.95,972,1.4,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,30,20,30,25.6,0,0,28.08,972,1.3,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,30,21,30,25.1,0,0,28.59,972,1.3,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,30,22,30,24.7,0,0,28.77,972,1.3,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,30,23,30,24.5,0,0,28.67,972,1.2,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,31,0,30,25.9,0,0,26.17,973,1.5,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,31,1,30,29.3,93,302,21.56,974,2,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,31,2,30,33.8,150,558,16.26,975,2.1,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,31,3,30,38.5,180,695,12.13,975,2.1,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,31,4,30,41.7,199,771,8.55,974,2,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,31,5,30,43.1,210,806,7.27,974,1.7,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,31,6,30,43.8,226,803,6.82,972,1.6,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,31,7,30,44.1,223,795,6.6,971,1.5,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,31,8,30,44,213,764,6.53,970,1.4,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,31,9,30,43.4,219,648,6.58,969,1.4,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,31,10,30,42.2,182,535,6.83,969,1.3,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,31,11,30,39.4,121,340,8.54,969,1,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,31,12,30,35.8,20,35,13.28,970,1,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,31,13,30,33.3,0,0,14.04,971,1.2,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,31,14,30,31.6,0,0,14.86,972,1.3,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,31,15,30,30.4,0,0,15.4,972,1.4,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,31,16,30,29.3,0,0,16.32,972,1.4,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,31,17,30,28.4,0,0,17.39,972,1.4,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,31,18,30,27.5,0,0,18.6,972,1.3,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,31,19,30,26.6,0,0,19.92,971,1.3,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,31,20,30,25.8,0,0,21.35,971,1.3,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,31,21,30,25.1,0,0,22.79,971,1.3,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,31,22,30,24.4,0,0,24.33,971,1.2,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,31,23,30,24.1,0,0,25.35,971,1.2,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,4,1,0,30,25.7,0,0,23.71,972,1.5,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,4,1,1,30,29.3,94,288,19.63,973,2,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,4,1,2,30,33.5,156,522,15.71,974,2.4,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,4,1,3,30,37.7,197,644,13.17,974,2.7,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,4,1,4,30,40.3,222,713,11.9,973,2.7,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,4,1,5,30,41.7,237,751,11.26,972,2.6,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,4,1,6,30,42.6,265,728,10.9,971,2.7,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,4,1,7,30,42.9,268,709,10.89,969,2.7,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,4,1,8,30,42.8,262,663,11.11,968,2.8,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,4,1,9,30,42.2,259,548,11.55,968,2.9,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,4,1,10,30,41,217,417,12.28,967,2.9,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,4,1,11,30,38.3,136,226,14.28,968,2.1,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,4,1,12,30,35.2,15,14,18.47,968,1.6,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,4,1,13,30,33.8,0,0,20.1,969,2,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,4,1,14,30,33,0,0,21.03,969,2.2,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,4,1,15,30,32.1,0,0,22.27,970,2.1,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,4,1,16,30,31.2,0,0,23.68,970,1.9,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,4,1,17,30,30.4,0,0,25.01,969,1.8,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,4,1,18,30,29.5,0,0,26.6,969,1.6,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,4,1,19,30,28.7,0,0,28.02,968,1.5,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,4,1,20,30,27.9,0,0,29.41,968,1.5,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
